timestep,agg_RIS,category,date,NER,NER_SA
M,Industry,Information,2017-08-01,2800000.0,2756000.0
M,Industry,Information,2017-09-01,2795000.0,2767000.0
M,Industry,Information,2017-10-01,2802000.0,2774000.0
M,Industry,Information,2017-11-01,2810000.0,2783000.0
M,Industry,Information,2017-12-01,2815000.0,2792000.0
M,Industry,Information,2018-01-01,2818000.0,2803000.0
M,Industry,Information,2018-02-01,2829000.0,2814000.0
M,Industry,Information,2018-03-01,2816000.0,2816000.0
M,Industry,Information,2018-04-01,2760000.0,2812000.0
M,Industry,Information,2018-05-01,2762000.0,2794000.0
M,Industry,Information,2018-06-01,2795000.0,2777000.0
M,Industry,Information,2018-07-01,2799000.0,2772000.0
M,Industry,Information,2018-08-01,2796000.0,2772000.0
M,Industry,Information,2018-09-01,2801000.0,2774000.0
M,Industry,Information,2018-10-01,2804000.0,2779000.0
M,Industry,Information,2018-11-01,2795000.0,2782000.0
M,Industry,Information,2018-12-01,2805000.0,2784000.0
M,Industry,Information,2019-01-01,2805000.0,2792000.0
M,Industry,Information,2019-02-01,2826000.0,2806000.0
M,Industry,Information,2019-03-01,2835000.0,2819000.0
M,Industry,Information,2019-04-01,2848000.0,2831000.0
M,Industry,Information,2019-05-01,2868000.0,2852000.0
M,Industry,Information,2019-06-01,2902000.0,2869000.0
M,Industry,Information,2019-07-01,2912000.0,2878000.0
M,Industry,Information,2019-08-01,2894000.0,2878000.0
M,Industry,Information,2019-09-01,2866000.0,2871000.0
M,Industry,Information,2019-10-01,2861000.0,2860000.0
M,Industry,Information,2019-11-01,2872000.0,2855000.0
M,Industry,Information,2019-12-01,2876000.0,2863000.0
M,Industry,Information,2020-01-01,2872000.0,2872000.0
M,Industry,Information,2020-02-01,2881000.0,2875000.0
M,Industry,Information,2020-03-01,2876000.0,2877000.0
M,Industry,Information,2020-04-01,2728000.0,2837000.0
M,Industry,Information,2020-05-01,2714000.0,2766000.0
M,Industry,Information,2020-06-01,2738000.0,2703000.0
M,Industry,Information,2020-07-01,2754000.0,2690000.0
M,Industry,Information,2020-08-01,2762000.0,2697000.0
M,Industry,Information,2020-09-01,2724000.0,2699000.0
M,Industry,Information,2020-10-01,2744000.0,2704000.0
M,Industry,Information,2020-11-01,2755000.0,2713000.0
M,Industry,Information,2020-12-01,2752000.0,2730000.0
M,Industry,Information,2021-01-01,2756000.0,2743000.0
M,Industry,Information,2021-02-01,2769000.0,2749000.0
M,Industry,Information,2021-03-01,2759000.0,2754000.0
M,Industry,Information,2021-04-01,2773000.0,2758000.0
M,Industry,Information,2021-05-01,2784000.0,2763000.0
M,Industry,Information,2021-06-01,2822000.0,2771000.0
M,Industry,Information,2021-07-01,2849000.0,2787000.0
M,Industry,Information,2021-08-01,2856000.0,2801000.0
M,Industry,Information,2021-09-01,2883000.0,2827000.0
M,Industry,Information,2021-10-01,2918000.0,2856000.0
M,Industry,Information,2021-11-01,2950000.0,2888000.0
M,Industry,Information,2021-12-01,2947000.0,2920000.0
M,Industry,Information,2022-01-01,2965000.0,2939000.0
M,Industry,Information,2022-02-01,2980000.0,2954000.0
M,Industry,Information,2022-03-01,3008000.0,2975000.0
M,Industry,Information,2022-04-01,3042000.0,3003000.0
M,Industry,Information,2022-05-01,3070000.0,3024000.0
M,Industry,Information,2022-06-01,3048000.0,3036000.0
M,Industry,Information,2022-07-01,3062000.0,3038000.0
M,Industry,Information,2022-08-01,3053000.0,3032000.0
M,Industry,Information,2022-09-01,3054000.0,3038000.0
M,Industry,Information,2022-10-01,3065000.0,3041000.0
M,Industry,Information,2022-11-01,3074000.0,3044000.0
M,Industry,Information,2022-12-01,3080000.0,3049000.0
M,Industry,Information,2023-01-01,3061000.0,3054000.0
M,Industry,Information,2023-02-01,3049000.0,3054000.0
M,Industry,Information,2023-03-01,3044000.0,3049000.0
M,Industry,Information,2023-04-01,3027000.0,3035000.0
M,Industry,Information,2023-05-01,3029000.0,3019000.0
M,Industry,Information,2023-06-01,3020000.0,2993000.0
M,Industry,Information,2023-07-01,3020000.0,2979000.0
M,Industry,Information,2023-08-01,3004000.0,2972000.0
M,Industry,Information,2023-09-01,2999000.0,2964000.0
M,Industry,Information,2023-10-01,3009000.0,2962000.0
M,Industry,Information,2023-11-01,3011000.0,2963000.0
M,Industry,Information,2023-12-01,3001000.0,2964000.0
M,Industry,Information,2024-01-01,3047000.0,2974000.0
M,Industry,Information,2024-02-01,3048000.0,2996000.0
M,Industry,Information,2024-03-01,3053000.0,3011000.0
M,Industry,Information,2024-04-01,3047000.0,3010000.0
M,Industry,Information,2024-05-01,3059000.0,2996000.0
M,Industry,Information,2024-06-01,2944000.0,2970000.0
M,Industry,Information,2024-07-01,2936000.0,2933000.0
M,Industry,Information,2024-08-01,2939000.0,2885000.0
M,Industry,Information,2024-09-01,2888000.0,2862000.0
M,Industry,Information,2024-10-01,2895000.0,2845000.0
M,Industry,Information,2024-11-01,2907000.0,2835000.0
M,Industry,Information,2024-12-01,2922000.0,2842000.0
M,Industry,Information,2025-01-01,2926000.0,2850000.0
M,Industry,Information,2025-02-01,2859000.0,2845000.0
M,Industry,Information,2025-03-01,2867000.0,2831000.0
M,Industry,Information,2025-04-01,2865000.0,2814000.0
M,Industry,Information,2025-05-01,2859000.0,2798000.0
M,Industry,Information,2025-06-01,2875000.0,2794000.0
M,Industry,Information,2025-07-01,2881000.0,2802000.0
M,Industry,Information,2025-08-01,2853000.0,2817000.0
M,Industry,Information,2025-09-01,2849000.0,2807000.0
M,Industry,Information,2025-10-01,2875000.0,2823000.0
M,Industry,Information,2025-11-01,2865000.0,2813000.0
M,Industry,Information,2025-12-01,2869000.0,2802000.0
M,Industry,Information,2026-01-01,2891000.0,2798000.0
M,Industry,Information,2026-02-01,2891000.0,2809000.0
M,Industry,Information,2026-03-01,2896000.0,2823000.0
M,Industry,Information,2026-04-01,2890000.0,2826000.0
M,Industry,Information,2026-05-01,2888000.0,2817000.0
M,Industry,Information,2026-06-01,2911000.0,2824000.0
M,Industry,Information,2026-07-01,2931000.0,2825000.0
M,Industry,Information,2026-08-01,2922000.0,2821000.0
M,Industry,Leisure and hospitality,2010-01-01,12471000.0,12585000.0
M,Industry,Leisure and hospitality,2010-02-01,12486000.0,12593000.0
M,Industry,Leisure and hospitality,2010-03-01,12611000.0,12605000.0
M,Industry,Leisure and hospitality,2010-04-01,12807000.0,12612000.0
M,Industry,Leisure and hospitality,2010-05-01,13005000.0,12614000.0
M,Industry,Leisure and hospitality,2010-06-01,13230000.0,12615000.0
M,Industry,Leisure and hospitality,2010-07-01,13323000.0,12616000.0
M,Industry,Leisure and hospitality,2010-08-01,13328000.0,12629000.0
M,Industry,Leisure and hospitality,2010-09-01,13196000.0,12649000.0
M,Industry,Leisure and hospitality,2010-10-01,13153000.0,12672000.0
M,Industry,Leisure and hospitality,2010-11-01,13050000.0,12700000.0
M,Industry,Leisure and hospitality,2010-12-01,12791000.0,12743000.0
M,Industry,Leisure and hospitality,2011-01-01,12686000.0,12771000.0
M,Industry,Leisure and hospitality,2011-02-01,12719000.0,12803000.0
M,Industry,Leisure and hospitality,2011-03-01,12866000.0,12832000.0
M,Industry,Leisure and hospitality,2011-04-01,13068000.0,12863000.0
M,Industry,Leisure and hospitality,2011-05-01,13304000.0,12890000.0
M,Industry,Leisure and hospitality,2011-06-01,13654000.0,12936000.0
M,Industry,Leisure and hospitality,2011-07-01,13725000.0,12984000.0
M,Industry,Leisure and hospitality,2011-08-01,13740000.0,13030000.0
M,Industry,Leisure and hospitality,2011-09-01,13628000.0,13076000.0
M,Industry,Leisure and hospitality,2011-10-01,13558000.0,13104000.0
M,Industry,Leisure and hospitality,2011-11-01,13499000.0,13134000.0
M,Industry,Leisure and hospitality,2011-12-01,13244000.0,13191000.0
M,Industry,Leisure and hospitality,2012-01-01,13147000.0,13238000.0
M,Industry,Leisure and hospitality,2012-02-01,13182000.0,13281000.0
M,Industry,Leisure and hospitality,2012-03-01,13390000.0,13320000.0
M,Industry,Leisure and hospitality,2012-04-01,13570000.0,13366000.0
M,Industry,Leisure and hospitality,2012-05-01,13794000.0,13414000.0
M,Industry,Leisure and hospitality,2012-06-01,14123000.0,13463000.0
M,Industry,Leisure and hospitality,2012-07-01,14171000.0,13491000.0
M,Industry,Leisure and hospitality,2012-08-01,14187000.0,13517000.0
M,Industry,Leisure and hospitality,2012-09-01,14097000.0,13547000.0
M,Industry,Leisure and hospitality,2012-10-01,14042000.0,13584000.0
M,Industry,Leisure and hospitality,2012-11-01,13936000.0,13633000.0
M,Industry,Leisure and hospitality,2012-12-01,13713000.0,13667000.0
M,Industry,Leisure and hospitality,2013-01-01,13539000.0,13691000.0
M,Industry,Leisure and hospitality,2013-02-01,13594000.0,13712000.0
M,Industry,Leisure and hospitality,2013-03-01,13776000.0,13730000.0
M,Industry,Leisure and hospitality,2013-04-01,13945000.0,13764000.0
M,Industry,Leisure and hospitality,2013-05-01,14290000.0,13812000.0
M,Industry,Leisure and hospitality,2013-06-01,14560000.0,13858000.0
M,Industry,Leisure and hospitality,2013-07-01,14672000.0,13911000.0
M,Industry,Leisure and hospitality,2013-08-01,14684000.0,13975000.0
M,Industry,Leisure and hospitality,2013-09-01,14549000.0,14012000.0
M,Industry,Leisure and hospitality,2013-10-01,14447000.0,14031000.0
M,Industry,Leisure and hospitality,2013-11-01,14363000.0,14047000.0
M,Industry,Leisure and hospitality,2013-12-01,14121000.0,14077000.0
M,Industry,Leisure and hospitality,2014-01-01,13985000.0,14113000.0
M,Industry,Leisure and hospitality,2014-02-01,14033000.0,14143000.0
M,Industry,Leisure and hospitality,2014-03-01,14221000.0,14177000.0
M,Industry,Leisure and hospitality,2014-04-01,14436000.0,14217000.0
M,Industry,Leisure and hospitality,2014-05-01,14784000.0,14273000.0
M,Industry,Leisure and hospitality,2014-06-01,15076000.0,14326000.0
M,Industry,Leisure and hospitality,2014-07-01,15187000.0,14381000.0
M,Industry,Leisure and hospitality,2014-08-01,15194000.0,14438000.0
M,Industry,Leisure and hospitality,2014-09-01,15115000.0,14473000.0
M,Industry,Leisure and hospitality,2014-10-01,14962000.0,14518000.0
M,Industry,Leisure and hospitality,2014-11-01,14798000.0,14529000.0
M,Industry,Leisure and hospitality,2014-12-01,14578000.0,14525000.0
M,Industry,Leisure and hospitality,2015-01-01,14442000.0,14544000.0
M,Industry,Leisure and hospitality,2015-02-01,14495000.0,14583000.0
M,Industry,Leisure and hospitality,2015-03-01,14628000.0,14614000.0
M,Industry,Leisure and hospitality,2015-04-01,14833000.0,14634000.0
M,Industry,Leisure and hospitality,2015-05-01,15101000.0,14644000.0
M,Industry,Leisure and hospitality,2015-06-01,15394000.0,14664000.0
M,Industry,Leisure and hospitality,2015-07-01,15524000.0,14700000.0
M,Industry,Leisure and hospitality,2015-08-01,15497000.0,14728000.0
M,Industry,Leisure and hospitality,2015-09-01,15432000.0,14760000.0
M,Industry,Leisure and hospitality,2015-10-01,15344000.0,14812000.0
M,Industry,Leisure and hospitality,2015-11-01,15274000.0,14870000.0
M,Industry,Leisure and hospitality,2015-12-01,15037000.0,14923000.0
M,Industry,Leisure and hospitality,2016-01-01,14910000.0,14986000.0
M,Industry,Leisure and hospitality,2016-02-01,14942000.0,15025000.0
M,Industry,Leisure and hospitality,2016-03-01,15121000.0,15065000.0
M,Industry,Leisure and hospitality,2016-04-01,15288000.0,15098000.0
M,Industry,Leisure and hospitality,2016-05-01,15555000.0,15122000.0
M,Industry,Leisure and hospitality,2016-06-01,15961000.0,15164000.0
M,Industry,Leisure and hospitality,2016-07-01,16029000.0,15206000.0
M,Industry,Leisure and hospitality,2016-08-01,15978000.0,15241000.0
M,Industry,Leisure and hospitality,2016-09-01,15908000.0,15273000.0
M,Industry,Leisure and hospitality,2016-10-01,15805000.0,15299000.0
M,Industry,Leisure and hospitality,2016-11-01,15749000.0,15348000.0
M,Industry,Leisure and hospitality,2016-12-01,15529000.0,15421000.0
M,Industry,Leisure and hospitality,2017-01-01,15375000.0,15475000.0
M,Industry,Leisure and hospitality,2017-02-01,15396000.0,15506000.0
M,Industry,Leisure and hospitality,2017-03-01,15555000.0,15521000.0
M,Industry,Leisure and hospitality,2017-04-01,15711000.0,15548000.0
M,Industry,Leisure and hospitality,2017-05-01,15932000.0,15574000.0
M,Industry,Leisure and hospitality,2017-06-01,16306000.0,15603000.0
M,Industry,Leisure and hospitality,2017-07-01,16423000.0,15626000.0
M,Industry,Leisure and hospitality,2017-08-01,16412000.0,15662000.0
M,Industry,Leisure and hospitality,2017-09-01,16301000.0,15706000.0
M,Industry,Leisure and hospitality,2017-10-01,16201000.0,15732000.0
M,Industry,Leisure and hospitality,2017-11-01,16062000.0,15751000.0
M,Industry,Leisure and hospitality,2017-12-01,15892000.0,15770000.0
M,Industry,Leisure and hospitality,2018-01-01,15674000.0,15786000.0
M,Industry,Leisure and hospitality,2018-02-01,15709000.0,15812000.0
M,Industry,Leisure and hospitality,2018-03-01,15823000.0,15822000.0
M,Industry,Leisure and hospitality,2018-04-01,15985000.0,15838000.0
M,Industry,Leisure and hospitality,2018-05-01,16260000.0,15862000.0
M,Industry,Leisure and hospitality,2018-06-01,16728000.0,15926000.0
M,Industry,Leisure and hospitality,2018-07-01,16833000.0,15988000.0
M,Industry,Leisure and hospitality,2018-08-01,16813000.0,16050000.0
M,Industry,Leisure and hospitality,2018-09-01,16707000.0,16077000.0
M,Industry,Leisure and hospitality,2018-10-01,16595000.0,16099000.0
M,Industry,Leisure and hospitality,2018-11-01,16450000.0,16116000.0
M,Industry,Leisure and hospitality,2018-12-01,16246000.0,16121000.0
M,Industry,Leisure and hospitality,2019-01-01,15985000.0,16114000.0
M,Industry,Leisure and hospitality,2019-02-01,16007000.0,16114000.0
M,Industry,Leisure and hospitality,2019-03-01,16114000.0,16112000.0
M,Industry,Leisure and hospitality,2019-04-01,16251000.0,16113000.0
M,Industry,Leisure and hospitality,2019-05-01,16547000.0,16103000.0
M,Industry,Leisure and hospitality,2019-06-01,16792000.0,16084000.0
M,Industry,Leisure and hospitality,2019-07-01,16851000.0,16054000.0
M,Industry,Leisure and hospitality,2019-08-01,16730000.0,15989000.0
M,Industry,Leisure and hospitality,2019-09-01,16578000.0,15934000.0
M,Industry,Leisure and hospitality,2019-10-01,16418000.0,15883000.0
M,Industry,Leisure and hospitality,2019-11-01,16236000.0,15821000.0
M,Industry,Leisure and hospitality,2019-12-01,16042000.0,15787000.0
M,Industry,Leisure and hospitality,2020-01-01,15790000.0,15756000.0
M,Industry,Leisure and hospitality,2020-02-01,15759000.0,15721000.0
M,Industry,Leisure and hospitality,2020-03-01,15562000.0,15667000.0
M,Industry,Leisure and hospitality,2020-04-01,14363000.0,15512000.0
M,Industry,Leisure and hospitality,2020-05-01,14294000.0,15345000.0
M,Industry,Leisure and hospitality,2020-06-01,14445000.0,15133000.0
M,Industry,Leisure and hospitality,2020-07-01,14450000.0,14840000.0
M,Industry,Leisure and hospitality,2020-08-01,14293000.0,14612000.0
M,Industry,Leisure and hospitality,2020-09-01,14135000.0,14412000.0
M,Industry,Leisure and hospitality,2020-10-01,13939000.0,14179000.0
M,Industry,Leisure and hospitality,2020-11-01,13722000.0,14000000.0
M,Industry,Leisure and hospitality,2020-12-01,13280000.0,13779000.0
M,Industry,Leisure and hospitality,2021-01-01,12871000.0,13446000.0
M,Industry,Leisure and hospitality,2021-02-01,12810000.0,13187000.0
M,Industry,Leisure and hospitality,2021-03-01,12925000.0,13008000.0
